Uniphone count
<SIL>	574152
AH	2173887
AA	1265225
IH	782797
IY	635761
UH	291296
UW	131837
EY	826853
AE	434136
OW	389794
AO	141900
K	912791
KH	65536
G	250012
GH	16318
CH	127740
CHH	28979
JH	319656
JHH	15185
TT	355872
TTH	21679
DD	270190
DDH	14196
NN	52195
T	468637
TH	112820
D	342994
DH	76913
N	1268271
P	380760
F	110017
B	236863
BH	100158
M	489664
Y	420475
R	1048861
L	435061
W	428056
S	658660
SH	204311
HH	562922
K CH N
K CH P
K CH F
K CH B
K CH BH
K CH M
K CH W
K CH S
K CH SH
K CHH <SIL>
K CHH AO
K CHH K
K CHH KH
K CHH G
K CHH GH
K CHH CH
K CHH CHH
K CHH JH
K CHH JHH
K CHH TT
K CHH TTH
K CHH DD
K CHH DDH
K CHH NN
K CHH T
K CHH TH
K CHH D
K CHH DH
K CHH N
K CHH P
K CHH F
K CHH B
K CHH BH
K CHH Y
K CHH R
K CHH W
K CHH S
K CHH SH
K JH <SIL>
K JH K
K JH KH
K JH G
K JH CH
K JH CHH
K JH JH
K JH JHH
K JH TT
K JH TTH
K JH DD
K JH DDH
K JH NN
K JH T
K JH TH
K JH D
K JH DH
K JH P
K JH F
K JH B
K JH BH
K JH M
K JH R
K JH L
K JH S
K JH SH
K JH HH
K JHH AE
K JHH K
K JHH KH
K JHH G
K JHH GH
K JHH CH
K JHH CHH
K JHH JH
K JHH JHH
K JHH TT
K JHH TTH
K JHH DD
K JHH DDH
K JHH NN
K JHH T
K JHH TH
K JHH D
K JHH DH
K JHH N
K JHH P
K JHH F
K JHH B
K JHH BH
K JHH M
K JHH Y
K JHH R
K JHH L
K JHH W
K JHH S
K JHH SH
K JHH HH
K TT KH
K TT GH
K TT CHH
K TT JHH
K TT NN
K TT T
K TT DH
K TTH <SIL>
K TTH AE
K TTH K
K TTH KH
K TTH G
K TTH GH
K TTH CH
K TTH CHH
K TTH JH
K TTH JHH
K TTH TT
K TTH DD
K TTH DDH
K TTH NN
K TTH T
K TTH TH
K TTH D
K TTH DH
K TTH N
K TTH P
K TTH F
K TTH B
K TTH BH
K TTH M
K TTH Y
K TTH L
K TTH S
K TTH SH
K DD <SIL>
K DD KH
K DD G
K DD GH
K DD CH
K DD CHH
K DD JH
K DD JHH
K DD TT
K DD TTH
K DD DD
K DD DDH
K DD NN
K DD T
K DD TH
K DD DH
K DD N
K DD P
K DD F
K DD BH
K DD M
K DD Y
K DD L
K DD SH
K DDH <SIL>
K DDH AE
K DDH K
K DDH KH
K DDH G
K DDH GH
K DDH CH
K DDH JH
K DDH JHH
K DDH TT
K DDH TTH
K DDH DD
K DDH DDH
K DDH NN
K DDH T
K DDH TH
K DDH D
K DDH DH
K DDH N
K DDH P
K DDH F
K DDH B
K DDH BH
K DDH M
K DDH Y
K DDH L
K DDH W
K DDH S
K DDH SH
K NN <SIL>
K NN AA
K NN IY
K NN UW
K NN AE
K NN AO
K NN K
K NN KH
K NN G
K NN GH
K NN CH
K NN CHH
K NN JH
K NN JHH
K NN TT
K NN TTH
K NN DD
K NN DDH
K NN NN
K NN T
K NN TH
K NN D
K NN DH
K NN N
K NN P
K NN F
K NN B
K NN M
K NN Y
K NN R
K NN L
K NN W
K NN S
K NN SH
K T NN
K TH KH
K TH GH
K TH CH
K TH CHH
K TH JH
K TH JHH
K TH TTH
K TH DDH
K TH NN
K TH T
K TH DH
K TH BH
K D KH
K D GH
K D CHH
K D JHH
K D TTH
K D DDH
K D NN
K D T
K D BH
K DH <SIL>
K DH EY
K DH AO
K DH K
K DH KH
K DH G
K DH GH
K DH CH
K DH CHH
K DH JH
K DH JHH
K DH TT
K DH TTH
K DH DD
K DH DDH
K DH NN
K DH T
K DH TH
K DH D
K DH DH
K DH N
K DH P
K DH F
K DH B
K DH BH
K DH L
K DH S
K DH SH
K DH HH
K N GH
K N JHH
K N TT
K N TTH
K N DDH
K N NN
K N DH
K N F
K N BH
K P <SIL>
K P K
K P KH
K P G
K P GH
K P CH
K P CHH
K P JHH
K P TT
K P TTH
K P DD
K P DDH
K P T
K P TH
K P D
K P DH
K P N
K P P
K P F
K P B
K P BH
K P M
K P S
K P SH
K P HH
K F <SIL>
K F K
K F KH
K F G
K F GH
K F CH
K F CHH
K F JH
K F JHH
K F TTH
K F DD
K F DDH
K F NN
K F T
K F TH
K F DH
K F N
K F P
K F F
K F BH
K F W
K F S
K F HH
K B <SIL>
K B K
K B KH
K B G
K B GH
K B CH
K B CHH
K B JH
K B JHH
K B TT
K B TTH
K B DD
K B DDH
K B NN
K B T
K B TH
K B D
K B DH
K B N
K B P
K B F
K B B
K B BH
K B M
K B W
K B S
K B SH
K BH <SIL>
K BH K
K BH KH
K BH G
K BH GH
K BH CH
K BH CHH
K BH JH
K BH JHH
K BH TT
K BH TTH
K BH DD
K BH DDH
K BH NN
K BH T
K BH TH
K BH D
K BH DH
K BH N
K BH P
K BH F
K BH B
K BH BH
K BH M
K BH Y
K BH L
K BH W
K BH S
K BH SH
K M KH
K M G
K M GH
K M CHH
K M JHH
K M TT
K M TTH
K M DD
K M DDH
K M NN
K M DH
K M F
K M B
K M SH
K Y IH
K Y KH
K Y CH
K Y CHH
K Y JHH
K Y DD
K Y F
K R GH
K R JHH
K R TTH
K R DD
K R NN
K R DH
K R F
K L KH
K L G
K L GH
K L CHH
K L JHH
K L TTH
K L DD
K L DDH
K L NN
K L DH
K L F
K W UW
K W GH
K W CH
K W CHH
K W JHH
K W TT
K W TTH
K W DD
K W DDH
K W NN
K W F
K S DH
K HH <SIL>
K HH K
K HH GH
K HH CHH
K HH JH
K HH JHH
K HH TT
K HH TTH
K HH DD
K HH DDH
K HH NN
K HH T
K HH TH
K HH D
K HH DH
K HH P
K HH B
K HH BH
K HH M
K HH L
K HH S
KH <SIL> <SIL>
KH <SIL> AH
KH <SIL> AA
KH <SIL> IH
KH <SIL> IY
KH <SIL> UH
KH <SIL> UW
KH <SIL> EY
KH <SIL> AE
KH <SIL> OW
KH <SIL> AO
KH <SIL> K
KH <SIL> KH
KH <SIL> G
KH <SIL> GH
KH <SIL> CH
KH <SIL> CHH
KH <SIL> JH
KH <SIL> JHH
KH <SIL> TT
KH <SIL> TTH
KH <SIL> DD
KH <SIL> DDH
KH <SIL> NN
KH <SIL> T
KH <SIL> TH
KH <SIL> D
KH <SIL> DH
KH <SIL> N
KH <SIL> P
KH <SIL> F
KH <SIL> B
KH <SIL> BH
KH <SIL> M
KH <SIL> Y
KH <SIL> R
KH <SIL> L
KH <SIL> W
KH <SIL> S
KH <SIL> SH
KH <SIL> HH
KH AH AE
KH AH JHH
KH AH TTH
KH IH IH
KH IH IY
KH IH UH
KH IH AE
KH IH OW
KH IH AO
KH IH G
KH IH TH
KH IY AE
KH IY OW
KH IY NN
KH UH <SIL>
KH UH AH
KH UH IH
KH UH IY
KH UH UH
KH UH UW
KH UH AE
KH UH OW
KH UH AO
KH UH G
KH UH GH
KH UH CHH
KH UH JHH
KH UH DDH
KH UH NN
KH UH TH
KH UH Y
KH UH HH
KH UW <SIL>
KH UW AH
KH UW AA
KH UW IH
KH UW IY
KH UW UH
KH UW UW
KH UW EY
KH UW AE
KH UW OW
KH UW AO
KH UW G
KH UW GH
KH UW CH
KH UW CHH
KH UW JH
KH UW JHH
KH UW TTH
KH UW DDH
KH UW TH
KH UW DH
KH UW F
KH UW Y
KH UW R
KH UW HH
KH EY IY
KH EY AE
KH EY TTH
KH AE <SIL>
KH AE AH
KH AE IH
KH AE IY
KH AE UH
KH AE UW
KH AE EY
KH AE AE
KH AE OW
KH AE AO
KH AE KH
KH AE G
KH AE GH
KH AE CH
KH AE CHH
KH AE JH
KH AE JHH
KH AE TT
KH AE DD
KH AE TH
KH AE D
KH AE DH
KH AE F
KH AE B
KH AE M
KH AE W
KH AE HH
KH OW OW
KH OW CHH
KH OW TTH
KH OW DDH
KH OW NN
KH OW F
KH AO AH
KH AO AA
KH AO IH
KH AO IY
KH AO UH
KH AO UW
KH AO EY
KH AO AE
KH AO OW
KH AO AO
KH AO K
KH AO G
KH AO GH
KH AO CH
KH AO CHH
KH AO JH
KH AO JHH
KH AO TTH
KH AO DD
KH AO DDH
KH AO T
KH AO TH
KH AO D
KH AO DH
KH AO P
KH AO B
KH AO BH
KH AO M
KH AO Y
KH AO W
KH AO S
KH AO SH
KH AO HH
KH K <SIL>
KH K UW
KH K K
KH K KH
KH K G
KH K GH
KH K CH
KH K CHH
KH K JH
KH K JHH
KH K TT
KH K TTH
KH K DD
KH K DDH
KH K NN
KH K T
KH K TH
KH K D
KH K DH
KH K N
KH K P
KH K F
KH K B
KH K BH
KH K L
KH K HH
KH KH UW
KH KH AO
KH KH K
KH KH G
KH KH GH
KH KH CH
KH KH CHH
KH KH JH
KH KH JHH
KH KH TT
KH KH TTH
KH KH DD
KH KH DDH
KH KH NN
KH KH T
KH KH TH
KH KH D
KH KH DH
KH KH P
KH KH F
KH KH B
KH KH BH
KH KH M
KH KH Y
KH KH R
KH KH W
KH KH S
KH KH HH
KH G <SIL>
KH G IY
KH G UW
KH G EY
KH G AE
KH G K
KH G KH
KH G G
KH G GH
KH G CH
KH G CHH
KH G JH
KH G JHH
KH G TT
KH G TTH
KH G DD
KH G DDH
KH G NN
KH G T
KH G TH
KH G D
KH G DH
KH G N
KH G P
KH G F
KH G B
KH G BH
KH G M
KH G Y
KH G L
KH G W
KH G S
KH G SH
KH G HH
KH GH <SIL>
KH GH IY
KH GH UW
KH GH AE
KH GH K
KH GH KH
KH GH G
KH GH GH
KH GH CH
KH GH CHH
KH GH JH
KH GH JHH
KH GH TT
KH GH TTH
KH GH DD
KH GH DDH
KH GH NN
KH GH T
KH GH TH
KH GH D
KH GH DH
KH GH N
KH GH P
KH GH F
KH GH B
KH GH BH
KH GH M
KH GH Y
KH GH R
KH GH L
KH GH W
KH GH S
KH GH SH
KH CH <SIL>
KH CH OW
KH CH K
KH CH KH
KH CH G
KH CH GH
KH CH CH
KH CH CHH
KH CH JH
KH CH JHH
KH CH TT
KH CH TTH
KH CH DD
KH CH DDH
KH CH NN
KH CH T
KH CH TH
KH CH D
KH CH DH
KH CH N
KH CH P
KH CH F
KH CH B
KH CH BH
KH CH M
KH CH Y
KH CH R
KH CH L
KH CH W
KH CH S
KH CH SH
KH CH HH
KH CHH <SIL>
KH CHH UH
KH CHH UW
KH CHH EY
KH CHH K
KH CHH KH
KH CHH G
KH CHH GH
KH CHH CH
KH CHH CHH
KH CHH JH
KH CHH JHH
KH CHH TT
KH CHH TTH
KH CHH DD
KH CHH DDH
KH CHH NN
KH CHH T
KH CHH TH
KH CHH D
KH CHH DH
KH CHH N
KH CHH P
KH CHH F
KH CHH B
KH CHH BH
KH CHH M
KH CHH Y
KH CHH R
KH CHH W
KH CHH S
KH JH <SIL>
KH JH UH
KH JH UW
KH JH EY
KH JH AO
KH JH K
KH JH KH
KH JH G
KH JH GH
KH JH CH
KH JH CHH
KH JH JH
KH JH JHH
KH JH TT
KH JH TTH
KH JH DD
KH JH DDH
KH JH NN
KH JH T
KH JH TH
KH JH D
KH JH DH
KH JH N
KH JH P
KH JH F
KH JH B
KH JH BH
KH JH M
KH JH R
KH JH L
KH JH W
KH JH S
KH JH SH
KH JH HH
KH JHH <SIL>
KH JHH AA
KH JHH IY
KH JHH UW
KH JHH AE
KH JHH OW
KH JHH AO
KH JHH K
KH JHH KH
KH JHH G
KH JHH GH
KH JHH CH
KH JHH CHH
KH JHH JH
KH JHH JHH
KH JHH TT
KH JHH TTH
KH JHH DD
KH JHH DDH
KH JHH NN
KH JHH T
KH JHH TH
KH JHH D
KH JHH DH
KH JHH N
KH JHH P
KH JHH F
KH JHH B
KH JHH BH
KH JHH M
KH JHH Y
KH JHH R
KH JHH L
KH JHH W
KH JHH S
KH JHH SH
KH JHH HH
KH TT <SIL>
KH TT AA
KH TT UW
KH TT AE
KH TT AO
KH TT KH
KH TT G
KH TT GH
KH TT CH
KH TT CHH
KH TT JH
KH TT JHH
KH TT TT
KH TT TTH
KH TT DD
KH TT DDH
KH TT NN
KH TT T
KH TT TH
KH TT D
KH TT DH
KH TT N
KH TT P
KH TT F
KH TT B
KH TT BH
KH TT M
KH TT Y
KH TT L
KH TT S
KH TT SH
KH TT HH
KH TTH <SIL>
KH TTH AA
KH TTH IY
KH TTH UH
KH TTH UW
KH TTH EY
KH TTH AE
KH TTH OW
KH TTH AO
KH TTH K
KH TTH KH
KH TTH G
KH TTH GH
KH TTH CH
KH TTH CHH
KH TTH JH
KH TTH JHH
KH TTH TT
KH TTH TTH
KH TTH DD
KH TTH DDH
KH TTH NN
KH TTH T
KH TTH TH
KH TTH D
KH TTH DH
KH TTH N
KH TTH P
KH TTH F
KH TTH B
KH TTH BH
KH TTH M
KH TTH Y
KH TTH L
KH TTH W
KH TTH S
KH TTH SH
KH DD <SIL>
KH DD AH
KH DD IH
KH DD IY
KH DD UH
KH DD UW
KH DD EY
KH DD AE
KH DD OW
KH DD AO
KH DD K
KH DD KH
KH DD G
KH DD GH
KH DD CH
KH DD CHH
KH DD JH
KH DD JHH
KH DD TT
KH DD TTH
KH DD DD
KH DD DDH
KH DD NN
KH DD T
KH DD TH
KH DD D
KH DD DH
KH DD N
KH DD P
KH DD F
KH DD B
KH DD BH
KH DD M
KH DD Y
KH DD R
KH DD L
KH DD W
KH DD S
KH DD SH
KH DD HH
KH DDH <SIL>
KH DDH AA
KH DDH IH
KH DDH IY
KH DDH UH
KH DDH UW
KH DDH AE
KH DDH OW
KH DDH AO
KH DDH K
KH DDH KH
KH DDH G
KH DDH GH
KH DDH CH
KH DDH CHH
KH DDH JH
KH DDH JHH
KH DDH TT
KH DDH TTH
KH DDH DD
KH DDH DDH
KH DDH NN
KH DDH T
KH DDH TH
KH DDH D
KH DDH DH
KH DDH N
KH DDH P
KH DDH F
KH DDH B
KH DDH BH
KH DDH M
KH DDH Y
KH DDH R
KH DDH L
KH DDH W
KH DDH S
KH DDH SH
KH NN <SIL>
KH NN AA
KH NN IY
KH NN UH
KH NN UW
KH NN EY
KH NN OW
KH NN AO
KH NN K
KH NN KH
KH NN G
KH NN GH
KH NN CH
KH NN CHH
KH NN JH
KH NN JHH
KH NN TT
KH NN TTH
KH NN DD
KH NN DDH
KH NN NN
KH NN T
KH NN TH
KH NN D
KH NN DH
KH NN N
KH NN P
KH NN F
KH NN B
KH NN BH
KH NN M
KH NN Y
KH NN R
KH NN L
KH NN W
KH NN S
KH NN SH
KH NN HH
KH T CHH
KH T JHH
KH T TT
KH T TTH
KH T DD
KH T DDH
KH T NN
KH T F
KH T L
KH T W
KH T SH
KH TH <SIL>
KH TH AH
KH TH IH
KH TH UH
KH TH AE
KH TH AO
KH TH K
KH TH KH
KH TH G
KH TH GH
KH TH CH
KH TH CHH
KH TH JH
KH TH JHH
KH TH TT
KH TH TTH
KH TH DD
KH TH DDH
KH TH NN
KH TH T
KH TH TH
KH TH D
KH TH DH
KH TH N
KH TH P
KH TH F
KH TH B
KH TH BH
KH TH M
KH TH Y
KH TH R
KH TH L
KH TH W
KH TH S
KH TH SH
KH TH HH
KH D <SIL>
KH D AO
KH D K
KH D KH
KH D G
KH D GH
KH D CH
KH D CHH
KH D JH
KH D JHH
KH D TT
KH D TTH
KH D DD
KH D DDH
KH D NN
KH D T
KH D TH
KH D D
KH D DH
KH D N
KH D P
KH D F
KH D B
KH D BH
KH D M
KH D Y
KH D L
KH D S
KH D SH
KH D HH
KH DH <SIL>
KH DH IH
KH DH EY
KH DH AE
KH DH AO
KH DH K
KH DH KH
KH DH G
KH DH GH
KH DH CH
KH DH CHH
KH DH JH
KH DH JHH
KH DH TT
KH DH TTH
KH DH DD
KH DH DDH
KH DH NN
KH DH T
KH DH TH
KH DH D
KH DH DH
KH DH N
KH DH P
KH DH F
KH DH B
KH DH BH
KH DH M
KH DH R
KH DH L
KH DH W
KH DH S
KH DH SH
KH DH HH
KH N UH
KH N UW
KH N AE
KH N KH
KH N G
KH N GH
KH N CH
KH N CHH
KH N JHH
KH N DD
KH N DDH
KH N NN
KH N T
KH N D
KH N DH
KH N N
KH N P
KH N F
KH N B
KH N W
KH N SH
KH P <SIL>
KH P EY
KH P K
KH P KH
KH P G
KH P GH
KH P CH
KH P CHH
KH P JH
KH P JHH
KH P TT
KH P TTH
KH P DD
KH P DDH
KH P NN
KH P T
KH P TH
KH P D
KH P DH
KH P N
KH P P
KH P F
KH P B
KH P BH
KH P M
KH P L
KH P W
KH P S
KH P SH
KH P HH
KH F <SIL>
KH F IH
KH F IY
KH F OW
KH F AO
KH F K
KH F KH
KH F G
KH F GH
KH F CH
KH F CHH
KH F JH
KH F JHH
KH F TTH
KH F DD
KH F DDH
KH F NN
KH F T
KH F TH
KH F D
KH F DH
KH F N
KH F P
KH F F
KH F B
KH F M
KH F W
KH F S
KH F HH
KH B <SIL>
KH B UW
KH B K
KH B KH
KH B G
KH B GH
KH B CH
KH B CHH
KH B JH
KH B JHH
KH B TT
KH B TTH
KH B DD
KH B DDH
KH B NN
KH B T
KH B TH
KH B D
KH B DH
KH B N
KH B P
KH B F
KH B B
KH B BH
KH B M
KH B Y
KH B W
KH B S
KH B SH
KH B HH
KH BH <SIL>
KH BH IH
KH BH AO
KH BH K
KH BH KH
KH BH G
KH BH GH
KH BH CH
KH BH JH
KH BH TT
KH BH TTH
KH BH DD
KH BH DDH
KH BH NN
KH BH T
KH BH TH
KH BH D
KH BH DH
KH BH N
KH BH P
KH BH F
KH BH B
KH BH BH
KH BH M
KH BH Y
KH BH R
KH BH L
KH BH W
KH BH S
KH M <SIL>
KH M K
KH M KH
KH M G
KH M GH
KH M CHH
KH M JHH
KH M DD
KH M DDH
KH M NN
KH M T
KH M TH
KH M DH
KH M N
KH M P
KH M BH
KH M Y
KH M R
KH M L
KH M W
KH M SH
KH Y IY
KH Y JHH
KH Y TTH
KH Y DD
KH Y DDH
KH Y NN
KH R IY
KH R AO
KH R K
KH R KH
KH R G
KH R GH
KH R CH
KH R CHH
KH R JH
KH R JHH
KH R TT
KH R TTH
KH R DD
KH R DDH
KH R NN
KH R T
KH R TH
KH R D
KH R DH
KH R N
KH R P
KH R F
KH R B
KH R BH
KH R Y
KH R R
KH R L
KH R W
KH R SH
KH R HH
KH L <SIL>
KH L UH
KH L K
KH L G
KH L GH
KH L CH
KH L CHH
KH L JH
KH L JHH
KH L TT
KH L TTH
KH L DD
KH L DDH
KH L NN
KH L T
KH L TH
KH L D
KH L DH
KH L N
KH L P
KH L F
KH L B
KH L BH
KH L Y
KH L R
KH L L
KH L W
KH L S
KH L HH
KH W <SIL>
KH W UH
KH W UW
KH W AO
KH W KH
KH W G
KH W GH
KH W CH
KH W CHH
KH W JH
KH W JHH
KH W TT
KH W TTH
KH W DD
KH W DDH
KH W NN
KH W T
KH W TH
KH W DH
KH W P
KH W F
KH W B
KH W BH
KH W M
KH W L
KH W HH
KH S AE
KH S AO
KH S KH
KH S G
KH S GH
KH S CH
KH S CHH
KH S JH
KH S JHH
KH S TTH
KH S DD
KH S DDH
KH S NN
KH S DH
KH S F
KH S B
KH S BH
KH S Y
KH S S
KH S SH
KH SH <SIL>
KH SH OW
KH SH K
KH SH KH
KH SH G
KH SH GH
KH SH CH
KH SH JH
KH SH JHH
KH SH TT
KH SH TTH
KH SH DD
KH SH NN
KH SH TH
KH SH DH
KH SH Y
KH SH L
KH HH <SIL>
KH HH K
KH HH KH
KH HH G
KH HH GH
KH HH CH
KH HH CHH
KH HH JH
KH HH JHH
KH HH TT
KH HH TTH
KH HH DD
KH HH DDH
KH HH NN
KH HH T
KH HH TH
KH HH D
KH HH DH
KH HH N
KH HH P
KH HH B
KH HH BH
KH HH M
KH HH Y
KH HH R
KH HH L
KH HH W
KH HH S
KH HH SH
KH HH HH
G <SIL> <SIL>
G <SIL> AH
G <SIL> AA
G <SIL> IH
G <SIL> IY
G <SIL> UH
G <SIL> UW
G <SIL> EY
G <SIL> AE
G <SIL> OW
G <SIL> AO
G <SIL> K
G <SIL> KH
G <SIL> G
G <SIL> GH
G <SIL> CH
G <SIL> CHH
G <SIL> JH
G <SIL> JHH
G <SIL> TT
G <SIL> TTH
G <SIL> DD
G <SIL> DDH
G <SIL> NN
G <SIL> T
G <SIL> TH
G <SIL> D
G <SIL> DH
G <SIL> N
G <SIL> P
G <SIL> F
G <SIL> B
G <SIL> BH
G <SIL> M
G <SIL> Y
G <SIL> R
G <SIL> L
G <SIL> W
G <SIL> S
G <SIL> SH
G <SIL> HH
G IH IY
G IH UH
G IH AE
G IH AO
G IH TTH
G IH DDH
G IH P
G UH IY
G UH UW
G UH AE
G UH OW
G UH GH
G UH CHH
G UW IY
G UW UW
G UW GH
G UW JHH
G UW NN
G UW DH
G UW Y
G AE AA
G AE IY
G AE UH
G AE UW
G AE EY
G AE OW
G AE KH
G AE GH
G AE CH
G AE CHH
G AE JHH
G AE TTH
G AE DDH
G AE DH
G AE BH
G OW UW
G OW JHH
G AO AH
G AO IY
G AO UW
G AO AE
G AO KH
G AO JHH
G AO DDH
G AO DH
G K KH
G K GH
G K CHH
G K JHH
G K TTH
G K DDH
G K NN
G K T
G K DH
G K BH
G KH AO
G KH K
G KH KH
G KH G
G KH GH
G KH CH
G KH CHH
G KH JH
G KH JHH
G KH TT
G KH TTH
G KH DD
G KH DDH
G KH NN
G KH T
G KH TH
G KH D
G KH DH
G KH N
G KH P
G KH F
G KH B
G KH BH
G KH M
G KH R
G KH L
G KH W
G KH S
G KH SH
G G KH
G G G
G G GH
G G CHH
G G JHH
G G TTH
G G DD
G G DDH
G G NN
G G T
G G TH
G G D
G G DH
G G F
G G BH
G G SH
G GH AE
G GH AO
G GH K
G GH KH
G GH G
G GH GH
G GH CH
G GH CHH
G GH JH
G GH JHH
G GH TT
G GH TTH
G GH DD
G GH DDH
G GH NN
G GH T
G GH TH
G GH D
G GH DH
G GH N
G GH P
G GH F
G GH B
G GH BH
G GH M
G GH Y
G GH L
G GH W
G GH S
G GH SH
G GH HH
G CH <SIL>
G CH K
G CH KH
G CH G
G CH GH
G CH CH
G CH CHH
G CH JH
G CH JHH
G CH TT
G CH TTH
G CH DD
G CH DDH
G CH NN
G CH T
G CH TH
G CH D
G CH DH
G CH N
G CH P
G CH F
G CH B
G CH BH
G CH M
G CH L
G CH S
G CH SH
G CHH <SIL>
G CHH EY
G CHH AE
G CHH AO
G CHH K
G CHH KH
G CHH G
G CHH GH
G CHH CH
G CHH CHH
G CHH JH
G CHH JHH
G CHH TT
G CHH TTH
G CHH DD
G CHH DDH
G CHH NN
G CHH T
G CHH TH
G CHH D
G CHH DH
G CHH N
G CHH P
G CHH F
G CHH B
G CHH BH
G CHH M
G CHH Y
G CHH R
G CHH W
G CHH S
G CHH SH
G JH GH
G JH CHH
G JH JHH
G JH TTH
G JH DDH
G JH NN
G JH T
G JH DH
G JH BH
G JHH <SIL>
G JHH IH
G JHH IY
G JHH AE
G JHH AO
G JHH K
G JHH KH
G JHH G
G JHH GH
G JHH CH
G JHH CHH
G JHH JH
G JHH JHH
G JHH TT
G JHH TTH
G JHH DD
G JHH DDH
G JHH NN
G JHH T
G JHH TH
G JHH D
G JHH DH
G JHH N
G JHH P
G JHH F
G JHH B
G JHH BH
G JHH M
G JHH Y
G JHH R
G JHH L
G JHH W
G JHH S
G JHH SH
G JHH HH
G TT <SIL>
G TT KH
G TT GH
G TT CHH
G TT JHH
G TT TTH
G TT DDH
G TT NN
G TT T
G TT DH
G TT BH
G TTH <SIL>
G TTH AA
G TTH UW
G TTH EY
G TTH AE
G TTH AO
G TTH K
G TTH KH
G TTH G
G TTH GH
G TTH CH
G TTH CHH
G TTH JH
G TTH JHH
G TTH TT
G TTH TTH
G TTH DD
G TTH DDH
G TTH NN
G TTH T
G TTH TH
G TTH D
G TTH N
G TTH P
G TTH F
G TTH B
G TTH BH
G TTH M
G TTH Y
G TTH L
G TTH W
G TTH S
G TTH SH
G TTH HH
G DD KH
G DD GH
G DD CHH
G DD JH
G DD JHH
G DD TTH
G DD DDH
G DD NN
G DD T
G DD DH
G DD BH
G DDH <SIL>
G DDH IY
G DDH AE
G DDH OW
G DDH AO
G DDH K
G DDH KH
G DDH G
G DDH GH
G DDH CH
G DDH CHH
G DDH JH
G DDH JHH
G DDH TT
G DDH TTH
G DDH DD
G DDH DDH
G DDH NN
G DDH TH
G DDH D
G DDH DH
G DDH N
G DDH P
G DDH F
G DDH B
G DDH BH
G DDH M
G DDH Y
G DDH L
G DDH W
G DDH S
G DDH SH
G NN <SIL>
G NN IH
G NN IY
G NN UW
G NN AE
G NN AO
G NN KH
G NN G
G NN GH
G NN CH
G NN CHH
G NN JH
G NN JHH
G NN TT
G NN TTH
G NN DD
G NN DDH
G NN NN
G NN T
G NN TH
G NN D
G NN DH
G NN N
G NN F
G NN B
G NN Y
G NN R
G NN L
G NN S
G NN SH
G T <SIL>
G T K
G T KH
G T G
G T GH
G T CH
G T CHH
G T JH
G T JHH
G T TT
G T TTH
G T DD
G T DDH
G T NN
G T T
G T TH
G T D
G T DH
G T N
G T P
G T F
G T B
G T BH
G T M
G T L
G T W
G T SH
G T HH
G TH <SIL>
G TH UH
G TH UW
G TH K
G TH KH
G TH G
G TH GH
G TH CH
G TH CHH
G TH JH
G TH JHH
G TH TT
G TH TTH
G TH DD
G TH DDH
G TH NN
G TH T
G TH TH
G TH D
G TH DH
G TH N
G TH P
G TH F
G TH B
G TH BH
G TH M
G TH Y
G TH L
G TH W
G TH S
G TH SH
G D KH
G D GH
G D CHH
G D JHH
G D TTH
G D DDH
G D NN
G D T
G D BH
G DH AE
G DH KH
G DH GH
G DH CHH
G DH JH
G DH JHH
G DH TT
G DH DD
G DH DDH
G DH NN
G DH DH
G DH SH
G N KH
G N GH
G N CHH
G N JHH
G N TT
G N DD
G N DDH
G N NN
G P <SIL>
G P K
G P KH
G P G
G P GH
G P CH
G P CHH
G P JH
G P JHH
G P TT
G P TTH
G P DD
G P DDH
G P NN
G P T
G P TH
G P D
G P DH
G P N
G P P
G P F
G P B
G P BH
G P M
G P S
G P SH
G P HH
G F K
G F KH
G F G
G F GH
G F CH
G F CHH
G F JH
G F JHH
G F TT
G F TTH
G F DD
G F DDH
G F NN
G F T
G F TH
G F D
G F DH
G F B
G F BH
G F M
G F W
G F SH
G F HH
G B <SIL>
G B K
G B KH
G B G
G B GH
G B CH
G B CHH
G B JH
G B JHH
G B TT
G B TTH
G B DD
G B DDH
G B NN
G B T
G B TH
G B D
G B DH
G B N
G B P
G B F
G B B
G B BH
G B M
G B W
G B S
G B SH
G B HH
G BH <SIL>
G BH KH
G BH G
G BH GH
G BH CH
G BH CHH
G BH JH
G BH JHH
G BH TT
G BH TTH
G BH DD
G BH DDH
G BH NN
G BH T
G BH TH
G BH D
G BH DH
G BH N
G BH P
G BH F
G BH B
G BH BH
G BH M
G BH Y
G BH L
G BH W
G BH S
G BH SH
G BH HH
G M KH
G M GH
G M CH
G M CHH
G M JH
G M JHH
G M TTH
G M DD
G M DDH
G M NN
G M TH
G M DH
G M N
G M P
G M B
G M BH
G M L
G M SH
G R KH
G R GH
G R CHH
G R JHH
G R TT
G R TTH
G R DD
G R NN
G L K
G L G
G L GH
G L CH
G L CHH
G L JH
G L JHH
G L TT
G L TTH
G L DD
G L NN
G L T
G L TH
G L D
G L DH
G L P
G L F
G L B
G L BH
G L Y
G L R
G L L
G L W
G L S
G L HH
G W KH
G W CH
G W CHH
G W JH
G W JHH
G W TT
G W TTH
G W DD
G W DDH
G W NN
G W TH
G W BH
G W L
G S KH
G S GH
G S CHH
G S JHH
G S TTH
G S DDH
G S NN
G S D
G S DH
G S SH
G SH K
G SH KH
G SH G
G SH GH
G SH CH
G SH CHH
G SH JH
G SH JHH
G SH TT
G SH TTH
